Type,Manufacturer,Product Name,Loft,Club No,Rule Pre-2010,Rule Post-2010,Image Link
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140146.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140146.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140147.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140147.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140147.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140147.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140147.jpg
Wedge,Acushnet Company,Titleist Vokey Design TVD M Series (Version 2) (Chrome) (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140147.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks A Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210632.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks A Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210632.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks AD Sixty,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170525.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks D Grind (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/NoImage.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks D Grind (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20190230.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks F Grind (Raw),43,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210631.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 1) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170054.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 2) (Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180250.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 2) (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180250.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 2) (Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180251.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 2) (Oil Can),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180252.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 2) (Oil Can),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180252.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 3) (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210633.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 3) (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210633.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 3) (Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220023.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks K Grind (Version 3) (Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20220023.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks L Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210634.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks M Grind (Version 1),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160444.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks M Grind (Version 1),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160444.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks M Grind (Version 2),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160547.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks M Grind (Version 2),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160547.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks M Grind (Version 3) (Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210635.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks Signature 1,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160392.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks T Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210636.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks T Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210636.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks T Grind (Slate Blue),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180386.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks T Grind (Tour),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180336.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks T Grind (Tour),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20180336.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Brushed Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160280.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Brushed Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160280.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Brushed Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160280.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Brushed Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160280.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Brushed Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160281.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Brushed Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160281.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210637.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20210637.jpg
Wedge,Acushnet Company,Titleist Vokey Design WedgeWorks V Grind (Oil Can),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20160282.jpg
Wedge,Acushnet Company,Titleist Vokey Forged (Black PVD) (F Grind),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0631.jpg
Wedge,Acushnet Company,Titleist Vokey Forged (Black PVD) (F Grind),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0631.jpg
Wedge,Acushnet Company,Titleist Vokey Forged (Black PVD) (F Grind),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2018-0631.jpg
Wedge,Acushnet Company,Titleist Vokey Forged (Black PVD) (High CG),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/R2016-0940.jpg
